field_of_study,gpa,python,java,c_cpp,sql,machine_learning,data_analysis,cloud_computing,cybersecurity,web_development,devops,networking,communication,leadership,problem_solving,teamwork,adaptability,tech_total,soft_total,tech_soft_ratio,ds_score,da_score,da_score_v2,ba_score,mle_score,de_score,se_score,ce_score,is_data_engineer,is_data_analyst,is_software_dev,is_cloud_expert,is_heavy_ml,is_data_expert,dev_vs_data,ml_vs_dev,analytics_no_infra,infra_no_analytics,da_vs_ds
Computer Science,3.24,1,1,1,1,1,1,1,0,0,0,0,5,3,3,2,2,7,15,0.4375,5,9,11,15,4,5,4,1,0,0,0,0,1,1,0,0,1,0,0
Software Engineering,3.82,1,1,1,1,0,0,1,1,1,0,1,1,4,1,3,5,8,14,0.5333333333333333,2,3,6,6,2,8,8,5,0,0,1,0,0,0,2,-2,0,2,0
Computer Science,3.45,1,0,0,1,0,1,0,1,0,1,0,3,1,5,2,5,5,16,0.29411764705882354,3,7,10,11,2,6,2,3,0,1,0,0,0,1,-2,0,1,0,1
Data Science,3.47,1,0,1,0,0,1,1,0,0,1,0,3,5,3,3,2,5,16,0.29411764705882354,2,5,7,13,3,6,3,4,0,0,0,1,0,0,0,0,-1,1,1
Software Engineering,2.51,0,1,0,0,1,0,1,0,1,0,0,3,3,1,1,4,4,12,0.3076923076923077,2,3,4,9,3,3,5,2,0,0,1,0,0,0,2,-1,-1,1,-1
Data Science,2.75,1,1,1,1,0,1,0,0,0,0,0,5,3,5,3,4,5,20,0.23809523809523808,3,9,13,18,1,4,5,0,0,1,0,0,0,1,0,-1,2,-1,1
Computer Science,3.63,1,1,0,0,0,0,0,1,1,0,1,4,1,1,3,4,5,13,0.35714285714285715,1,4,8,9,1,4,7,3,0,0,1,0,0,0,2,-2,0,1,0
Cybersecurity,3.31,1,0,0,1,1,1,1,0,0,0,1,3,3,3,5,2,6,16,0.35294117647058826,5,7,9,11,4,6,1,2,0,0,0,0,1,1,-2,1,1,1,0
Software Engineering,3.21,0,0,0,0,0,1,1,1,1,1,1,3,2,2,3,4,6,14,0.4,1,5,6,10,2,6,3,6,0,0,0,1,0,0,0,-1,-1,2,1
Computer Science,3.86,0,1,1,0,1,1,1,0,1,0,1,2,2,5,1,3,7,13,0.5,3,4,5,11,3,3,5,2,0,0,0,0,0,0,2,-1,0,1,0
Computer Science,3.99,1,1,1,1,1,1,0,1,0,0,0,2,2,1,3,1,7,9,0.7,5,6,9,6,3,3,4,0,0,0,0,0,1,1,0,0,2,-1,0
AI,3.94,1,0,1,1,1,0,1,1,0,1,1,3,2,2,5,3,8,15,0.5,4,5,6,7,5,9,3,6,1,0,0,1,1,0,0,1,-1,3,-1
Computer Science,3.95,0,1,0,0,1,0,0,1,0,0,1,1,1,2,5,1,4,10,0.36363636363636365,2,1,3,4,2,2,3,2,0,0,1,0,0,0,1,0,0,1,-1
Computer Science,2.77,0,0,0,0,1,1,1,0,0,0,0,1,4,1,1,4,3,11,0.25,3,3,4,7,3,2,0,1,0,0,0,0,0,0,-1,1,0,0,0
Computer Science,2.75,0,1,1,0,0,0,1,0,1,0,1,3,2,4,4,4,5,17,0.2777777777777778,0,3,5,12,1,5,7,4,0,0,1,0,0,0,3,-2,-1,2,0
Computer Science,3.53,1,1,0,1,0,0,1,0,0,0,1,5,4,4,1,5,5,19,0.25,2,7,10,17,2,8,5,4,0,0,1,0,0,0,0,-1,0,2,0
Computer Science,3.13,1,0,1,1,0,0,1,1,0,1,0,4,3,1,5,2,6,15,0.375,2,6,8,10,3,9,4,6,1,0,0,1,0,0,0,0,-1,2,0
Data Science,3.39,1,0,0,1,0,1,0,0,0,0,0,3,4,4,4,2,3,17,0.16666666666666666,3,7,11,14,1,4,2,0,0,1,0,0,0,1,-2,0,2,-1,1
AI,3.98,0,0,0,0,1,1,1,0,1,1,0,2,1,2,1,3,5,9,0.5,3,4,4,6,4,4,2,3,0,0,0,1,0,0,0,0,-1,1,0
Cybersecurity,3.05,1,1,0,1,0,0,1,0,1,0,0,5,3,2,4,3,5,17,0.2777777777777778,2,7,10,14,2,7,7,3,0,0,1,0,0,0,1,-2,0,1,0
Cybersecurity,2.78,1,0,1,1,0,0,0,0,0,1,0,4,2,5,3,3,4,17,0.2222222222222222,2,6,9,13,2,7,4,3,0,0,0,0,0,0,0,0,0,1,0
Cybersecurity,3.5,1,0,0,1,0,1,1,1,0,1,1,4,3,4,3,3,7,17,0.3888888888888889,3,8,10,14,3,9,2,6,1,1,0,1,0,1,-2,0,0,2,1
AI,3.4,1,1,0,0,0,1,1,0,0,0,1,4,2,2,3,1,5,12,0.38461538461538464,2,6,9,12,2,5,4,3,0,0,0,0,0,0,0,-1,0,1,1
Cybersecurity,2.96,1,1,1,1,0,0,1,0,1,0,1,2,1,3,1,2,7,9,0.7,2,4,7,7,2,8,8,4,0,0,1,0,0,0,2,-2,0,2,0
Computer Science,3.11,1,0,0,0,0,1,1,0,0,0,1,2,1,5,2,5,4,15,0.25,2,4,7,10,2,5,2,3,0,0,0,0,0,0,-1,0,0,1,1
Cybersecurity,3.93,0,0,1,1,1,0,0,0,1,1,0,1,1,4,5,3,5,14,0.3333333333333333,3,3,4,5,3,5,4,2,0,0,1,0,0,0,1,0,0,1,-1
Software Engineering,2.9,1,1,1,0,0,1,1,1,1,0,1,5,4,3,5,2,8,19,0.4,2,7,10,17,2,5,7,4,0,0,0,0,0,0,2,-2,0,1,1
AI,2.7,1,1,0,0,0,0,0,0,1,0,0,1,4,1,4,2,3,12,0.23076923076923078,1,1,5,6,1,3,7,1,0,0,1,0,0,0,2,-2,0,0,0
Computer Science,3.39,1,0,0,1,0,1,1,0,0,0,0,5,3,5,5,4,4,22,0.17391304347826086,3,9,12,18,2,6,2,2,0,1,0,0,0,1,-2,0,1,0,1
AI,3.97,0,0,0,1,1,0,1,0,0,1,0,4,3,1,5,5,4,18,0.21052631578947367,3,6,6,10,4,7,1,4,1,0,0,1,0,0,-1,1,-1,2,-1
Computer Science,3.5,1,1,0,1,0,1,1,1,1,0,0,1,2,3,4,4,7,14,0.4666666666666667,3,5,8,7,2,6,6,3,0,1,0,0,0,1,0,-2,1,0,1
Data Science,2.77,1,0,1,1,0,0,0,0,1,1,1,3,2,1,5,2,6,13,0.42857142857142855,2,5,8,7,2,8,6,4,0,0,1,0,0,0,1,-1,0,2,0
Cybersecurity,3.18,1,1,0,1,1,0,0,0,0,0,1,2,5,5,3,2,5,17,0.2777777777777778,4,4,7,12,3,5,4,1,0,0,1,0,1,0,0,0,1,1,-1
Cybersecurity,2.71,1,1,1,1,1,1,1,0,0,1,0,5,3,1,4,5,8,18,0.42105263157894735,5,9,10,12,5,7,4,3,1,0,0,1,1,1,0,0,0,1,0
Data Science,3.41,1,1,0,1,0,1,1,0,0,0,1,1,2,4,3,3,6,13,0.42857142857142855,3,5,8,8,2,7,4,3,0,1,0,0,0,1,-1,-1,1,1,1
AI,3.61,1,0,0,0,1,0,0,0,1,0,1,4,2,5,4,2,4,17,0.2222222222222222,3,4,7,13,3,3,4,1,0,0,1,0,1,0,1,0,0,1,-1
AI,2.56,0,1,1,1,0,1,1,0,0,0,1,1,2,3,4,4,6,14,0.4,2,5,7,8,1,6,4,3,0,1,0,0,0,1,0,-1,1,1,1
Data Science,2.88,1,1,0,1,1,1,1,1,1,1,1,3,3,1,4,3,10,14,0.6666666666666666,5,7,8,8,5,8,5,5,1,0,0,1,1,1,0,-1,0,2,0
Data Science,3.5,1,0,0,1,1,1,1,0,0,1,0,5,3,5,3,3,6,19,0.3,5,9,10,16,5,7,1,3,1,0,0,1,1,1,-2,1,0,1,0
Cybersecurity,3.71,1,0,1,0,0,0,1,0,1,0,1,2,2,3,4,1,5,12,0.38461538461538464,1,2,5,8,2,6,6,4,0,0,1,0,0,0,2,-1,-1,2,0
Cybersecurity,3.83,1,1,1,1,0,1,1,0,0,0,1,2,5,1,3,1,7,12,0.5384615384615384,3,6,9,10,2,7,5,3,0,1,0,0,0,1,0,-1,1,1,1
Data Science,2.81,0,0,1,1,1,0,1,1,0,0,0,4,1,1,2,2,5,10,0.45454545454545453,3,6,7,9,3,5,2,3,0,0,0,0,0,0,0,1,0,1,-1
Computer Science,3.46,1,1,1,1,1,1,0,0,1,1,0,2,2,5,1,3,8,13,0.5714285714285714,5,6,8,9,4,5,6,1,0,0,0,0,1,1,1,-1,1,0,0
Computer Science,3.52,1,0,0,1,1,1,0,0,0,1,0,3,3,5,3,3,5,17,0.2777777777777778,5,7,9,12,4,5,1,1,0,0,0,0,1,1,-2,1,1,0,0
Data Science,2.65,0,0,0,0,0,0,1,1,0,1,0,1,5,1,3,1,3,11,0.25,0,1,2,7,2,6,2,6,0,0,0,1,0,0,0,0,-2,2,0
Data Science,3.19,1,1,1,1,1,1,0,0,1,1,1,3,1,5,1,1,9,11,0.75,5,7,9,10,4,6,6,2,0,0,0,0,1,1,1,-1,1,1,0
AI,4.0,1,1,1,1,1,1,0,0,0,0,0,5,2,4,1,3,6,15,0.375,5,9,12,15,3,3,4,-1,0,0,0,0,1,1,0,0,2,-1,0
Software Engineering,2.62,1,1,0,0,0,1,1,0,0,0,1,2,2,4,2,4,5,14,0.3333333333333333,2,4,7,10,2,5,4,3,0,0,0,0,0,0,0,-1,0,1,1
Computer Science,2.98,1,1,0,1,0,0,1,0,0,1,1,3,4,5,3,5,6,20,0.2857142857142857,2,5,7,13,3,10,5,6,1,0,1,1,0,0,0,-1,-1,3,0
Cybersecurity,3.81,1,0,0,0,0,1,0,0,0,1,0,5,2,5,4,1,3,17,0.16666666666666666,2,7,10,16,2,4,2,2,0,0,0,0,0,0,-1,0,0,0,1
Data Science,3.26,1,0,1,0,1,1,1,1,1,1,1,2,5,5,4,5,9,21,0.4090909090909091,4,4,5,12,5,6,4,5,0,0,0,1,1,0,1,0,-1,2,0
Data Science,3.93,0,1,0,1,1,1,0,0,0,1,0,1,1,2,4,1,5,9,0.5,4,5,6,4,3,4,2,1,0,0,0,0,0,1,-1,0,1,0,0
Software Engineering,2.63,1,1,0,0,0,0,1,1,1,0,0,3,3,3,2,1,5,12,0.38461538461538464,1,3,6,11,2,5,7,4,0,0,1,0,0,0,2,-2,-1,1,0
AI,3.22,0,0,0,1,1,1,0,0,0,0,0,2,2,5,3,3,3,15,0.1875,4,6,8,11,2,2,0,-1,0,0,0,0,0,1,-2,1,2,-1,0
Data Science,2.52,0,0,0,1,0,1,0,1,0,0,1,3,3,4,2,3,4,15,0.25,2,7,10,14,0,4,1,2,0,1,0,0,0,1,-2,0,2,0,1
AI,3.84,1,0,1,0,0,0,1,1,1,1,1,5,2,1,5,3,7,16,0.4117647058823529,1,5,7,11,3,8,6,7,0,0,1,1,0,0,2,-1,-2,3,0
Software Engineering,3.11,0,1,1,0,0,1,0,0,1,1,1,1,5,1,3,1,6,11,0.5,1,3,5,8,1,4,6,3,0,0,0,0,0,0,2,-2,0,1,1
Software Engineering,3.65,1,0,0,1,1,1,1,0,0,1,0,4,3,2,1,1,6,11,0.5,5,8,9,11,5,7,1,3,1,0,0,1,1,1,-2,1,0,1,0
Software Engineering,3.17,1,0,1,0,1,1,0,0,0,0,0,2,1,4,2,2,4,11,0.3333333333333333,4,4,7,8,3,1,2,-1,0,0,0,0,1,0,0,1,1,-1,0
Software Engineering,2.61,1,0,1,0,0,1,1,1,0,1,1,4,1,4,3,4,7,16,0.4117647058823529,2,6,8,12,3,7,3,6,0,0,0,1,0,0,0,0,-1,2,1
Cybersecurity,2.7,0,0,1,0,0,0,1,1,0,0,0,5,1,5,4,1,3,16,0.17647058823529413,0,5,7,16,1,4,3,4,0,0,0,0,0,0,1,0,-1,1,0
AI,3.68,1,1,0,1,1,0,0,1,0,1,0,1,1,1,5,2,6,10,0.5454545454545454,4,3,5,1,4,6,4,3,0,0,1,0,1,0,0,0,0,1,-1
AI,3.74,1,1,0,0,0,1,0,1,0,0,0,2,1,1,5,1,4,10,0.36363636363636365,2,4,8,6,1,2,4,1,0,0,0,0,0,0,0,-1,1,-1,1
Computer Science,3.45,0,1,1,1,1,0,0,0,0,0,0,4,2,4,2,4,4,16,0.23529411764705882,3,6,8,13,2,3,4,0,0,0,1,0,0,0,1,0,1,0,-1
Cybersecurity,2.97,1,0,0,0,1,1,1,0,1,1,1,2,1,4,3,5,7,15,0.4375,4,4,5,7,5,6,3,4,0,0,0,1,1,0,0,0,-1,2,0
Cybersecurity,2.66,0,1,0,0,0,0,1,0,1,1,1,1,4,1,3,1,5,10,0.45454545454545453,0,1,2,6,2,7,6,6,0,0,1,1,0,0,2,-2,-2,3,0
Data Science,3.24,1,0,0,0,1,1,1,0,0,1,0,3,1,5,3,4,5,16,0.29411764705882354,4,5,6,10,5,5,1,3,0,0,0,1,1,0,-1,1,-1,1,0
Data Science,3.38,0,0,1,1,0,1,1,1,0,1,1,1,1,3,5,4,7,14,0.4666666666666667,2,5,6,6,2,8,2,6,1,1,0,1,0,1,-1,0,0,2,1
Data Science,3.9,0,1,1,0,1,0,1,1,1,1,0,3,4,3,4,1,7,15,0.4375,2,3,3,11,4,5,6,5,0,0,1,1,0,0,3,-1,-2,2,-1
Software Engineering,2.74,0,0,1,1,1,0,1,0,0,0,0,2,4,3,2,4,4,15,0.25,3,4,5,10,3,5,2,2,0,0,0,0,0,0,0,1,0,1,-1
Software Engineering,3.42,1,1,0,1,0,1,1,0,1,1,0,3,3,4,2,3,7,15,0.4375,3,7,9,12,3,8,6,4,1,1,0,1,0,1,0,-2,0,1,1
AI,3.0,0,1,0,1,1,0,1,0,0,1,1,5,1,1,3,4,6,14,0.4,3,7,7,10,4,8,3,5,1,0,1,1,0,0,0,0,-1,3,-1
Data Science,3.49,1,0,1,1,1,1,0,0,1,0,0,2,2,4,4,4,6,16,0.35294117647058826,5,6,9,9,3,3,4,-1,0,0,0,0,1,1,0,0,2,-1,0
Software Engineering,3.48,1,1,0,0,1,0,0,1,0,1,1,4,3,1,5,3,6,16,0.35294117647058826,3,4,6,9,4,5,4,4,0,0,1,0,1,0,1,0,-1,2,-1
Software Engineering,3.61,0,0,1,0,0,1,1,0,0,1,1,2,1,5,4,2,5,14,0.3333333333333333,1,4,5,10,2,6,2,5,0,0,0,1,0,0,0,0,-1,2,1
Cybersecurity,3.08,1,1,0,1,0,0,1,0,0,1,0,3,2,3,4,4,5,16,0.29411764705882354,2,5,7,9,3,9,5,5,1,0,1,1,0,0,0,-1,-1,2,0
AI,3.3,1,0,0,1,1,1,1,0,0,0,1,1,2,5,3,3,6,14,0.4,5,5,7,8,4,6,1,2,0,0,0,0,1,1,-2,1,1,1,0
Data Science,3.1,1,0,1,0,1,0,0,1,0,1,1,4,5,5,1,4,6,19,0.3,3,4,6,15,4,5,3,4,0,0,0,0,1,0,1,1,-1,2,-1
Software Engineering,3.67,1,1,1,0,0,1,0,0,0,0,0,4,1,4,4,4,4,17,0.2222222222222222,2,6,10,13,1,2,5,0,0,0,0,0,0,0,1,-1,1,-1,1
AI,3.59,0,0,1,1,0,1,1,0,1,0,0,5,2,4,5,4,5,20,0.23809523809523808,2,9,11,17,1,5,4,2,0,1,0,0,0,1,0,-1,1,0,1
Cybersecurity,2.47,1,1,1,1,0,0,1,0,0,1,1,4,2,3,1,3,7,13,0.5,2,6,8,11,3,10,6,6,1,0,1,1,0,0,1,-1,-1,3,0
Data Science,2.95,0,1,1,0,0,1,0,1,1,1,0,2,5,2,4,3,6,16,0.35294117647058826,1,4,6,11,1,3,6,3,0,0,0,0,0,0,2,-2,0,0,1
Computer Science,2.63,1,1,1,1,1,1,1,0,1,0,1,1,2,3,4,5,9,15,0.5625,5,5,7,6,4,6,6,2,0,0,0,0,1,1,1,-1,1,1,0
Data Science,4.0,1,0,0,1,0,1,1,0,1,0,1,5,1,3,4,5,6,18,0.3157894736842105,3,9,12,14,2,7,4,3,0,1,0,0,0,1,-1,-1,1,1,1
Software Engineering,2.5,0,1,0,1,0,1,0,1,0,1,1,3,1,3,4,2,6,13,0.42857142857142855,2,7,9,10,1,6,3,4,0,1,0,0,0,1,-1,-1,1,1,1
Cybersecurity,2.87,1,1,0,1,0,1,0,0,0,0,0,5,4,4,4,3,4,20,0.19047619047619047,3,9,13,18,1,4,4,0,0,1,0,0,0,1,-1,-1,2,-1,1
Data Science,2.71,1,1,0,0,0,1,0,0,0,0,1,2,1,3,1,4,4,11,0.3333333333333333,2,4,8,8,1,3,4,1,0,0,0,0,0,0,0,-1,1,0,1
Software Engineering,3.42,0,1,1,0,1,0,0,1,1,0,0,1,3,5,4,2,5,15,0.3125,2,1,3,9,2,1,6,1,0,0,1,0,0,0,3,-1,0,0,-1
Software Engineering,3.36,1,0,0,1,0,0,1,0,1,0,1,4,3,3,4,1,5,15,0.3125,2,6,9,13,2,8,5,4,0,0,1,0,0,0,0,-1,0,2,0
Computer Science,2.71,0,0,1,0,1,0,1,1,0,1,0,3,2,4,3,1,5,13,0.35714285714285715,2,3,3,10,4,5,2,5,0,0,0,1,0,0,1,1,-2,2,-1
Computer Science,3.45,0,0,0,1,0,1,0,0,0,0,0,3,3,5,2,2,2,15,0.125,2,7,10,15,0,3,1,0,0,1,0,0,0,1,-2,0,2,-1,1
Software Engineering,2.97,1,0,0,1,0,0,1,1,0,1,0,3,3,5,3,4,5,18,0.2631578947368421,2,5,7,12,3,9,3,6,1,0,0,1,0,0,-1,0,-1,2,0
AI,2.91,1,1,0,1,0,1,1,1,0,0,0,2,1,4,4,5,6,16,0.35294117647058826,3,6,9,9,2,6,4,3,0,1,0,0,0,1,-1,-1,1,0,1
Computer Science,3.78,1,0,0,1,0,0,1,0,1,0,1,3,4,2,1,4,5,14,0.3333333333333333,2,5,8,11,2,8,5,4,0,0,1,0,0,0,0,-1,0,2,0
Software Engineering,3.36,1,0,0,0,0,0,1,0,0,0,1,4,2,3,2,5,3,16,0.17647058823529413,1,4,7,12,2,6,3,4,0,0,0,0,0,0,0,0,-1,2,0
Data Science,3.22,1,0,0,1,1,1,0,0,0,0,0,3,2,4,1,5,4,15,0.25,5,7,10,11,3,3,1,-1,0,0,0,0,1,1,-2,1,2,-1,0
Data Science,3.55,1,0,0,1,1,1,0,0,0,0,1,4,3,5,2,2,5,16,0.29411764705882354,5,8,11,15,3,4,1,0,0,0,0,0,1,1,-2,1,2,0,0
Software Engineering,3.47,0,1,0,1,0,0,0,0,1,1,1,4,3,1,2,5,5,15,0.3125,1,6,8,11,1,7,6,4,0,0,1,0,0,0,1,-2,0,2,0
Data Science,2.99,1,0,1,0,1,0,0,1,0,0,0,3,1,5,2,2,4,13,0.2857142857142857,3,3,6,10,3,2,3,1,0,0,0,0,1,0,1,1,0,0,-1
Software Engineering,2.69,0,0,1,1,1,1,1,0,1,0,0,4,4,1,1,4,6,14,0.4,4,8,9,13,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0
Software Engineering,2.77,1,0,0,1,0,1,1,0,1,1,1,4,3,5,5,3,7,20,0.3333333333333333,3,8,10,15,3,9,4,5,1,1,0,1,0,1,-1,-1,0,2,1
Computer Science,2.68,1,0,0,0,0,1,1,0,0,0,1,5,4,3,4,2,4,18,0.21052631578947367,2,7,10,17,2,5,2,3,0,0,0,0,0,0,-1,0,0,1,1
Data Science,3.15,1,0,0,1,0,0,0,0,0,0,0,3,3,4,4,3,2,17,0.1111111111111111,2,5,9,12,1,5,3,1,0,0,0,0,0,0,-1,0,1,0,0
Computer Science,3.51,0,1,0,0,1,1,1,0,1,0,1,1,2,1,1,2,6,7,0.75,3,3,4,5,3,3,4,2,0,0,0,0,0,0,1,-1,0,1,0
Cybersecurity,3.84,1,1,1,0,0,0,1,0,1,0,1,2,3,5,4,2,6,16,0.35294117647058826,1,2,5,11,2,6,8,4,0,0,1,0,0,0,3,-2,-1,2,0
AI,3.29,0,1,0,0,1,0,1,0,1,1,0,5,5,3,1,5,5,19,0.25,2,5,5,16,4,5,5,4,0,0,1,1,0,0,2,-1,-2,2,-1
Computer Science,3.19,0,0,0,1,0,1,0,0,1,0,0,3,3,4,3,3,3,16,0.17647058823529413,2,7,10,14,0,3,3,0,0,1,0,0,0,1,-1,-1,2,-1,1
Cybersecurity,3.04,1,0,0,0,1,0,0,0,1,1,1,1,5,3,1,2,5,12,0.38461538461538464,3,1,3,7,4,5,4,3,0,0,1,0,1,0,1,0,-1,2,-1
Data Science,2.82,1,1,0,0,1,0,1,0,0,1,0,1,4,3,2,3,5,13,0.35714285714285715,3,1,2,6,5,6,4,4,0,0,1,1,1,0,1,0,-2,2,-1
Software Engineering,3.22,1,0,1,0,0,0,1,1,1,0,0,2,2,4,5,2,5,15,0.3125,1,2,5,9,2,5,6,4,0,0,1,0,0,0,2,-1,-1,1,0
AI,2.52,1,0,1,1,0,0,0,1,1,0,1,1,5,1,4,5,6,16,0.35294117647058826,2,3,7,7,1,6,6,3,0,0,1,0,0,0,1,-1,1,1,0
Computer Science,3.09,1,1,0,1,0,0,1,0,0,1,1,3,2,3,2,4,6,14,0.4,2,5,7,9,3,10,5,6,1,0,1,1,0,0,0,-1,-1,3,0
AI,3.64,0,0,0,1,1,1,1,0,1,0,0,4,2,5,4,5,5,20,0.23809523809523808,4,8,9,15,3,4,2,1,0,0,0,0,0,1,-1,0,1,0,0
Data Science,3.65,1,1,1,0,0,0,1,0,1,1,1,3,5,2,3,1,7,14,0.4666666666666667,1,3,5,11,3,8,8,6,0,0,1,1,0,0,3,-2,-2,3,0
Cybersecurity,3.92,1,1,1,1,0,1,0,0,0,0,1,1,3,3,1,4,6,12,0.46153846153846156,3,5,9,8,1,5,5,1,0,1,0,0,0,1,0,-1,2,0,1
Computer Science,3.54,0,0,0,1,1,0,1,1,1,0,1,5,5,4,1,4,6,19,0.3,3,7,8,18,3,6,3,4,0,0,1,0,0,0,0,0,0,2,-1
Computer Science,2.65,1,0,0,1,1,1,0,1,1,0,1,1,1,3,1,4,7,10,0.6363636363636364,5,5,8,5,3,4,3,1,0,0,0,0,1,1,-1,0,2,0,0
Software Engineering,2.84,1,0,0,1,0,0,1,1,0,0,0,3,1,2,4,1,4,11,0.3333333333333333,2,5,8,8,2,7,3,4,0,0,0,0,0,0,-1,0,0,1,0
Computer Science,3.3,1,0,1,0,1,1,0,1,0,0,0,2,4,4,1,4,5,15,0.3125,4,4,7,11,3,1,2,0,0,0,0,0,1,0,0,1,1,-1,0
AI,3.17,1,1,0,0,1,1,0,1,1,0,0,1,2,4,3,1,6,11,0.5,4,3,6,7,3,1,5,0,0,0,0,0,1,0,1,-1,1,-1,0
Computer Science,3.83,0,0,1,0,1,0,0,0,1,1,0,3,4,5,5,2,4,19,0.2,2,3,4,13,3,3,4,2,0,0,1,0,0,0,2,0,-1,1,-1
Software Engineering,3.93,0,1,1,0,0,0,1,1,1,0,0,4,3,4,3,2,5,16,0.29411764705882354,0,4,6,15,1,4,7,4,0,0,1,0,0,0,3,-2,-1,1,0
Data Science,3.42,1,0,0,1,0,1,0,0,0,0,0,5,2,3,5,2,3,17,0.16666666666666666,3,9,13,15,1,4,2,0,0,1,0,0,0,1,-2,0,2,-1,1
AI,3.64,0,1,0,1,1,1,1,1,1,0,0,2,3,1,2,4,7,12,0.5384615384615384,4,6,7,8,3,4,4,2,0,0,0,0,0,1,0,-1,1,0,0
Computer Science,2.8,0,0,0,1,0,1,1,1,0,0,1,5,2,4,5,4,5,20,0.23809523809523808,2,9,11,17,1,6,1,4,0,1,0,0,0,1,-2,0,1,1,1
Computer Science,3.18,0,1,0,0,0,1,0,0,0,0,0,4,4,5,2,2,2,17,0.1111111111111111,1,6,9,18,0,1,3,0,0,0,0,0,0,0,0,-1,1,-1,1
AI,2.85,0,1,0,0,0,0,0,0,1,0,1,3,4,3,2,4,3,16,0.17647058823529413,0,3,6,13,0,3,6,2,0,0,1,0,0,0,2,-2,0,1,0
Computer Science,3.79,1,0,1,0,0,1,0,1,1,0,1,2,1,2,4,2,6,11,0.5,2,4,8,7,1,3,5,2,0,0,0,0,0,0,1,-1,1,0,1
Software Engineering,3.97,0,0,1,0,0,0,0,0,0,1,1,2,1,3,5,4,3,15,0.1875,0,2,4,7,1,5,3,4,0,0,0,0,0,0,1,0,-1,2,0
Cybersecurity,2.75,0,0,1,1,1,1,0,0,1,0,0,5,4,2,2,4,5,17,0.2777777777777778,4,9,11,16,2,2,3,-1,0,0,0,0,0,1,0,0,2,-1,0
Computer Science,3.38,1,1,1,0,1,1,1,0,0,1,1,2,2,1,2,2,8,9,0.8,4,4,5,5,5,6,4,4,0,0,0,1,1,0,1,0,-1,2,0
Cybersecurity,3.9,0,1,1,0,1,0,0,0,0,1,0,4,1,2,2,5,4,14,0.26666666666666666,2,4,5,9,3,3,4,2,0,0,1,0,0,0,2,0,-1,1,-1
Software Engineering,3.97,1,0,0,1,1,1,0,0,0,0,1,2,2,4,3,2,5,13,0.35714285714285715,5,6,9,9,3,4,1,0,0,0,0,0,1,1,-2,1,2,0,0
Data Science,3.52,1,1,0,1,0,0,0,1,1,0,0,2,5,1,4,2,5,14,0.3333333333333333,2,4,8,9,1,5,7,2,0,0,1,0,0,0,1,-2,1,0,0
Computer Science,3.9,0,0,1,0,1,0,1,0,0,0,1,1,1,1,3,1,4,7,0.5,2,1,2,3,3,4,2,3,0,0,0,0,0,0,1,1,-1,2,-1
Cybersecurity,2.58,1,1,0,0,1,0,1,1,0,0,0,4,2,2,4,2,5,14,0.3333333333333333,3,4,6,10,4,4,4,3,0,0,1,0,1,0,1,0,-1,1,-1
Data Science,3.75,1,0,1,1,0,1,1,0,0,1,0,4,3,5,2,4,6,18,0.3157894736842105,3,8,10,15,3,8,3,4,1,1,0,1,0,1,-1,0,0,1,1
Data Science,3.24,0,0,0,0,0,0,1,1,1,1,0,5,4,3,5,1,4,18,0.21052631578947367,0,5,6,16,2,6,4,6,0,0,1,1,0,0,1,-1,-2,2,0
AI,3.66,1,1,1,1,1,1,0,0,0,0,0,2,3,5,5,4,6,19,0.3,5,6,9,11,3,3,4,-1,0,0,0,0,1,1,0,0,2,-1,0
Software Engineering,2.59,0,0,1,0,0,1,0,0,0,1,1,2,3,3,2,1,4,11,0.3333333333333333,1,4,6,10,1,4,2,3,0,0,0,0,0,0,0,0,0,1,1
Software Engineering,3.78,1,1,0,1,0,1,1,0,0,1,1,1,2,3,1,1,7,8,0.7777777777777778,3,5,7,6,3,9,4,5,1,1,0,1,0,1,-1,-1,0,2,1
Data Science,2.79,1,1,0,1,1,0,0,1,1,1,1,3,4,1,1,1,8,10,0.7272727272727273,4,5,7,8,4,7,6,4,0,0,1,0,1,0,1,-1,0,2,-1
AI,3.71,1,1,0,0,0,0,1,0,0,0,0,4,1,5,3,2,3,15,0.1875,1,4,7,13,2,5,5,3,0,0,1,0,0,0,1,-1,-1,1,0
AI,3.41,1,0,0,1,1,1,1,0,1,0,0,4,4,3,3,3,6,17,0.3333333333333333,5,8,10,14,4,5,3,1,0,0,0,0,1,1,-1,0,1,0,0
AI,2.61,0,0,1,0,1,0,0,0,1,0,1,5,4,2,1,4,4,16,0.23529411764705882,2,5,7,15,2,2,4,1,0,0,1,0,0,0,2,0,0,1,-1
Data Science,3.61,1,0,0,1,0,1,1,1,1,1,1,5,3,4,2,1,8,15,0.5,3,9,11,16,3,9,4,6,1,1,0,1,0,1,-1,-1,0,2,1
Software Engineering,2.78,1,0,1,1,1,0,1,0,0,0,1,1,3,5,1,1,6,11,0.5,4,3,5,8,4,7,3,3,0,0,0,0,1,0,0,1,0,2,-1
Computer Science,4.0,1,0,0,1,0,0,0,0,1,0,0,5,3,4,2,1,3,15,0.1875,2,7,11,16,1,5,5,1,0,0,1,0,0,0,0,-1,1,0,0
